Unnamed: 0,Sentiment,EMA,SMA,Index_EMA,Index_SMA,percent_difference
2013-06-21,0.099840367965368,272.5394,271.856,163.9514,164.481,0.27589230901752626
2013-06-24,0.04994647065897066,272.3556,272.2995,163.4456,164.1055,-0.4443711693886453
2013-06-25,0.061405844155844165,272.3301,272.5394,163.1375,163.7575,1.5412899439305128
2013-06-26,0.2793867845117845,272.8292,273.1414,162.9311,163.504,-0.5911651336831231
2013-06-27,0.09285353535353534,273.2788,273.6774,162.8339,163.2645,0.6865972509909446
2013-06-28,0.07829162457912459,273.6989,274.1019,162.6478,163.0935,0.7613987074117322
2013-07-01,0.0966439393939394,274.499,274.8629,162.6061,162.9455,0.7380953364356104
2013-07-02,0.07068903318903319,275.3781,275.7644,162.5436,162.822,0.0007636549264455893
2013-07-03,0.07669141414141413,276.2021,276.6074,162.5033,162.826,-0.4527807574181624
2013-07-05,0.08769696969696969,277.1238,277.5099,162.6372,162.8455,1.0984626110437683
2013-07-08,0.05498673548673547,278.4063,278.1959,162.8442,162.805,-0.39249615540759214
2013-07-09,0.04705140692640693,279.6562,278.7189,163.1438,162.8245,0.2322430818514392
2013-07-10,0.03555681818181818,280.8632,279.5964,163.4215,162.929,1.062179472540483
2013-07-11,0.09732359307359306,282.6534,280.9959,163.9014,163.222,2.668600812211809
2013-07-12,0.01957142857142857,285.0245,282.5839,164.3298,163.3885,-0.7640155454320485
2013-07-15,0.03102922077922078,287.0765,284.2129,164.7889,163.645,0.5176027209260642
2013-07-16,-0.0003095238095238062,288.9616,285.6534,165.1366,163.799,0.37935906388520935
2013-07-17,0.09475050505050504,290.8405,286.9999,165.4855,163.9105,-2.052409517117034
2013-07-18,0.0999280303030303,292.1042,288.2974,165.8926,164.179,0.1385516925813424
2013-07-19,0.051375000000000004,293.3543,289.8869,166.2981,164.6761,-0.7320216529989481
2013-07-22,0.031610389610389616,294.3186,291.3929,166.6906,165.1621,-0.5920416777244937
2013-07-23,0.029325396825396824,294.9607,292.9154,167.0125,165.7336,-0.35138266148853475
2013-07-24,0.06909848484848485,295.3397,294.258,167.2465,166.1965,1.303114200929353
2013-07-25,0.037154761904761906,296.1073,295.5495,167.4888,166.6375,2.702376385455477
2013-07-26,0.004366341991341994,297.6219,297.2725,167.7298,167.043,-1.6000870095989037
2013-07-29,0.04193127705627706,298.4293,298.693,167.9003,167.475,-1.1877913755833664
2013-07-30,0.0734403409090909,298.8084,299.7085,168.0517,167.83900000000003,-0.4289058243731798
2013-07-31,0.00275,299.0381,300.58299999999997,168.1944,168.21900000000002,0.264534175587241
2013-08-01,0.08687640692640693,299.6602,301.66,168.514,168.6905,-0.6257752031463073
2013-08-02,0.04990578865578866,300.0935,302.5765,168.8327,169.088,-0.9595616162010184
2013-08-05,0.06589624819624819,300.1789,303.0965,169.1048,169.43200000000002,0.4502881768049945
2013-08-06,0.01828409090909091,300.2333,303.5575,169.2643,169.6715,-0.884490378457182
2013-08-07,0.06492857142857143,299.9168,303.7865,169.3449,169.87400000000002,-0.7408932069684538
2013-08-08,0.04481321456321456,299.519,303.5905,169.4739,169.986,0.7893018175015438
2013-08-09,0.06044696969696971,299.3038,303.07599999999996,169.5459,170.0775,-0.039016793174803416
2013-08-12,0.06429220779220779,299.0549,302.582,169.5863,170.1185,-1.2756686885359834
2013-08-13,0.043674422799422796,298.5706,301.937,169.68099999999998,170.2255,-0.3611750840744104
2013-08-14,0.04127182539682539,297.882,301.0695,169.6799,170.269,-0.2335007667899656
2013-08-15,0.006666666666666666,296.7951,300.1875,169.4466,170.1425,-0.27100733795612963
2013-08-16,0.05335389610389611,295.6546,299.16700000000003,169.1869,169.97099999999998,0.9051188304806672
2013-08-19,0.03466450216450216,294.6942,298.2715,168.8501,169.7325,0.055359649952533285
2013-08-20,0.04821428571428571,293.97,297.573,168.6205,169.551,-0.2589318958893225
2013-08-21,0.03348668831168831,293.0748,296.8545,168.3148,169.34799999999998,0.90642455960371
2013-08-22,0.024988636363636366,292.7562,296.171,168.18099999999998,169.204,-0.2808072236761986
2013-08-23,0.03195634920634921,292.4947,295.07099999999997,168.1199,169.08,-0.9163638683088616
2013-08-26,0.042892207792207794,291.8961,294.0765,168.0018,168.94799999999998,-0.23286255226376085
2013-08-27,0.05100595238095238,290.8517,293.0025,167.6388,168.683,-0.10969391083947078
2013-08-28,0.056570075757575757,289.9687,292.0205,167.3637,168.44299999999998,0.6763089830946529
2013-08-29,0.01267965367965368,289.3984,290.941,167.1424,168.1175,-0.6686276439627009
2013-08-30,0.03362728937728937,288.5966,289.7795,166.8812,167.7445,2.2843327810432013
2013-09-03,0.037976190476190476,288.616,289.17,166.72299999999998,167.421,0.8467028432835682
2013-09-04,0.04179292929292929,289.0945,288.8145,166.7103,167.2115,0.054607465163459726
2013-09-05,0.06487830687830687,289.5712,288.67400000000004,166.7151,167.044,0.5204795617072593
2013-09-06,0.031931818181818186,290.1701,288.68,166.7317,166.8535,0.3066240051958178
2013-09-09,0.08491017316017317,291.0787,288.8025,166.9049,166.7695,-0.4772797230143404
2013-09-10,0.09336363636363636,291.9626,288.986,167.173,166.757,-0.5755596230552141
2013-09-11,0.03494047619047619,292.6938,289.2695,167.4699,166.7425,-0.054780634876826766
2013-09-12,0.06092010582010583,293.281,289.6455,167.7051,166.75599999999997,-0.4557548569622081
2013-09-13,0.05834090909090909,293.7229,290.218,167.9408,166.9035,-1.2824553682276714
2013-09-16,0.0381005291005291,293.9454,290.78,168.2607,167.1325,2.3365074978293503
2013-09-17,0.0739840909090909,294.9192,291.71,168.6159,167.4495,1.4109094356512415
2013-09-18,0.05601948051948051,296.5492,292.9572,169.1296,167.828,0.14050873701884745
2013-09-19,0.07528030303030303,298.0264,294.3317,169.5725,168.2465,2.125357793219272
2013-09-20,0.08584969336219338,299.7706,295.6622,169.8485,168.5245,-1.1156966167209827
2013-09-23,0.03856212121212121,300.8867,296.7362,170.0296,168.735,1.5520516194804492
2013-09-24,0.0393976911976912,302.14799999999997,298.1322,170.0782,168.918,-0.18381989835379475
2013-09-25,0.042755050505050504,303.1482,299.7182,170.0755,169.21099999999998,1.4378871737567227
2013-09-26,0.030878968253968256,304.574,301.5452,170.1235,169.5025,-0.2353200271432804
2013-09-27,0.06360606060606061,305.6632,303.1467,170.0975,169.743,-0.5071049042215322
2013-09-30,0.02780952380952381,306.3276,304.7297,169.9834,169.968,1.8468783652182537
2013-10-01,0.046863636363636364,307.7202,306.3372,170.0107,170.2205,0.015605649936254629
2013-10-02,0.02503571428571429,308.9383,307.6807,170.0107,170.3915,-0.9352427739867848
2013-10-03,0.026954545454545457,309.4928,308.7137,169.8716,170.481,0.6240794312111704
2013-10-04,0.043997294372294375,310.402,309.8727,169.8638,170.62599999999998,-1.9701011790303693
2013-10-07,0.0820131673881674,310.3666,310.3887,169.7187,170.6155,-1.0527872396088038
2013-10-08,0.029630050505050503,309.6869,310.5322,169.4045,170.4505,-1.6909756182249158
2013-10-09,0.07705808080808081,308.5958,310.4617,169.1269,170.2605,0.13608038845691084
2013-10-10,0.033424242424242426,308.2699,310.7774,169.2234,170.2705,1.2496857911026749
2013-10-11,0.10382857142857144,308.5193,311.4259,169.4117,170.3215,-0.5105597572869467
2013-10-14,0.09673484848484849,308.72700000000003,312.1579,169.6553,170.355,-0.5756911628155708
2013-10-15,0.0361518759018759,308.5054,312.2694,169.7434,170.2845,-0.10728218913384002
2013-10-16,0.061988636363636364,308.6944,312.1922,170.0573,170.236,-0.551290142300704
2013-10-17,0.0724839466089466,308.8921,312.1277,170.4471,170.2545,5.166294871977153
2013-10-18,0.08879350649350648,310.8006,312.7572,170.9122,170.3975,-0.7744122747878701
2013-10-21,0.11192391774891775,312.29,313.5047,171.3358,170.578,1.332603402599339
2013-10-22,0.07635378787878788,314.2186,314.4252,171.8085,170.86599999999999,-1.3536334456721797
2013-10-23,0.08335894660894662,315.4126,315.1305,172.1715,171.1445,1.3388768666065762
2013-10-24,0.019136363636363635,317.0124,315.835,172.5552,171.4255,8.937275428637179
2013-10-25,0.09912676767676767,321.4293,318.204,172.9776,171.7825,-1.552225809493062
2013-10-28,0.048583333333333326,324.9275,320.48,173.3787,172.197,0.6750056723377441
2013-10-29,0.050898484848484846,328.5248,322.5675,173.8417,172.5955,0.04145580052657255
2013-10-30,0.031975919913419915,331.6253,324.596,174.1778,172.9635,1.2003728404970084
2013-10-31,0.03599123376623377,334.7115,327.0595,174.417,173.3705,-1.675505598485238
2013-11-01,0.051129545454545455,337.0249,329.0576,174.683,173.7415,-0.4115614389863465
2013-11-04,0.07289015151515152,339.093,331.4931,174.9808,174.215,0.3235695517141821
2013-11-05,0.20664909090909092,340.9786,334.2762,175.2026,174.7595,-1.235045469496507
2013-11-06,0.04934848484848484,342.4264,337.1737,175.4843,175.343,-2.2802425946548577
2013-11-07,0.053121428571428576,342.5343,339.093,175.5248,175.6315,0.6060730099396434
2013-11-08,0.046375,343.2749,341.0641,175.7891,175.9865,1.1612571722188871
2013-11-11,0.06909974747474748,344.3323,343.24800000000005,176.0283,176.303,-1.1436897485122146
2013-11-12,0.08795281385281385,344.8273,345.4045,176.2065,176.669,1.1382821036140789
2013-11-13,0.06804693362193363,345.9123,347.691,176.4992,176.981,2.54055523649818
2013-11-14,0.06577074314574315,347.9584,350.5223,176.86599999999999,177.291,0.05591013200408968
2013-11-15,0.05012507215007215,349.9786,352.5342,177.2711,177.5805,-0.4786528820118072
2013-11-18,0.017194805194805193,351.5215,354.5212,177.5805,177.8385,-0.09489096845342523
2013-11-19,0.07722727272727274,352.7995,356.1412,177.8186,178.0275,-0.33289583431579745
2013-11-20,0.01855681818181818,353.73,357.9319,177.9797,178.222,0.9770558183822676
2013-11-21,0.05485890151515152,355.1767,359.7674,178.2578,178.457,0.3992743044448603
2013-11-22,0.06953333333333334,356.8084,360.2134,178.59900000000002,178.6995,1.2619974416155926
2013-11-25,0.007846320346320346,358.6972,361.1374,178.8905,178.923,1.2393267539956063
2013-11-26,0.056624999999999995,360.8565,362.0709,179.1571,179.0955,1.1525404036901103
2013-11-27,0.06793452380952382,363.3187,363.3524,179.4412,179.334,1.8856937925981485
2013-11-29,0.02923838383838384,366.2045,364.8319,179.6811,179.5975,-0.12101599317644812
2013-12-02,0.0674646164021164,368.6898,366.4968,179.861,179.8155,-1.5674704408938522
2013-12-03,0.08670833333333333,370.2108,367.7928,179.958,179.96900000000002,0.4540598677550234
2013-12-04,0.03827380952380952,371.7107,369.1462,180.0258,180.137,-0.004491664164832765
2013-12-05,0.08973863636363637,372.9278,370.5617,180.0224,180.2285,-0.4713642653394276
2013-12-06,0.056202380952380955,374.2632,372.7312,180.2098,180.5325,-0.7521608193449989
2013-12-09,0.15593253968253967,375.2753,374.4602,180.4174,180.737,1.057898260072084
2013-12-10,0.08253373015873017,376.4662,376.1303,180.55200000000002,180.9135,-0.28111444456557644
2013-12-11,0.02543560606060606,377.0114,377.7633,180.4727,181.0045,0.060080637921838376
2013-12-12,0.033,377.415,379.0148,180.3487,180.99900000000002,0.8233313356579551
2013-12-13,0.03960909090909092,378.065,379.85699999999997,180.2297,180.9365,0.6335698549657248
2013-12-16,0.0673452380952381,379.1036,380.847,180.2241,180.889,-0.0007886619335107925
2013-12-17,0.09738614718614719,379.9175,381.9205,180.1608,180.84099999999998,0.41167473110317104
2013-12-18,0.05135689033189033,381.4454,383.4715,180.3998,180.9705,-0.13424620804576676
2013-12-19,0.08117656926406927,382.7544,385.1025,180.6055,181.123,1.242498144703644
2013-12-20,0.1020407647907648,384.6064,386.7665,180.88400000000001,181.2545,0.1463232123067098
2013-12-23,0.11083692696192696,386.3505,388.29699999999997,181.1418,181.342,-1.2119469481803011
2013-12-24,0.067772591991342,387.5743,389.425,181.4254,181.465,0.8167197963165157
2013-12-26,0.060572871572871584,389.1758,390.57599999999996,181.7668,181.63099999999997,-1.5387544326817242
2013-12-27,0.031884018759018765,390.0238,391.1445,182.0719,181.7725,-1.1345227215519542
2013-12-30,0.11524134199134199,390.3425,391.13199999999995,182.3393,181.9185,0.9613512896642624
2013-12-31,0.020946969696969697,391.147,391.4565,182.6546,182.1225,0.6777607028295431
2014-01-02,0.05482638888888889,391.7968,392.12199999999996,182.7837,182.27900000000002,-0.3409751912290833
2014-01-03,0.04589853896103896,392.23900000000003,392.64599999999996,182.8929,182.442,-0.4369658459172083
2014-01-06,0.10495995670995673,392.3715,393.103,182.94400000000002,182.614,0.5017621647192391
2014-01-07,0.04462573352573353,392.9104,393.657,183.0979,182.7425,0.9231303463010168
2014-01-08,0.033401515151515154,393.7685,394.5085,183.2467,182.856,-0.27515143815696513
2014-01-09,0.08810054112554112,394.4581,395.17,183.3899,183.002,-1.0952011934412154
2014-01-10,0.038134469696969694,394.7631,395.9435,183.5651,183.2775,-0.3571470764176741
2014-01-13,0.10374388167388168,394.4028,396.43,183.4903,183.458,0.6109788533711213
2014-01-14,0.03930212842712843,394.7016,397.095,183.6084,183.7395,-0.9884806337299616
2014-01-15,0.13282575757575757,394.8128,397.44,183.8152,184.02,0.15456417089830496
2014-01-16,0.14755029461279462,394.9069,397.8475,183.9719,184.315,1.3454392549571692
2014-01-17,0.07186435786435787,395.3548,398.03,184.046,184.419,1.5857665554091196
2014-01-21,0.13506691919191918,396.4686,398.62300000000005,184.1616,184.554,-0.6868035140605753
2014-01-22,0.06889520202020202,397.2373,398.74,184.2786,184.64700000000002,-0.33450438926033804
2014-01-23,0.17317965367965368,397.48800000000006,398.5875,184.2397,184.66099999999997,-0.9093630907284179
2014-01-24,0.10819348244348244,396.5463,398.0075,183.8264,184.45,0.18195523140649472
2014-01-27,0.04716381673881675,395.5686,397.102,183.3629,184.1475,1.4616789496169318
2014-01-28,0.08719859307359307,395.4601,396.9195,183.0541,183.905,-1.6275934526860818
2014-01-29,0.0816168831168831,394.3877,396.461,182.6089,183.58,3.819533707234616
2014-01-30,0.034800865800865805,395.2089,396.67199999999997,182.389,183.3125,-10.370512503505395
2014-01-31,0.09870202020202021,391.7309,394.708,182.0824,183.0705,-1.2635384850106837
2014-02-03,0.08791923701298701,387.3899,392.1935,181.4241,182.6325,-0.16504303188572356
2014-02-04,0.1265923520923521,383.6337,389.9095,180.9428,182.2795,-0.30068875619690405
2014-02-05,0.13877904040404038,380.0924,387.3305,180.4854,181.8585,1.0153793846302477
2014-02-06,0.17271504329004334,377.6636,384.964,180.2953,181.55,0.5248876016581814
2014-02-07,0.09790800865800865,376.0842,382.9675,180.3453,181.3535,-0.19641789890439454
2014-02-10,0.032287247474747476,374.6352,381.12800000000004,180.4143,181.1455,-0.8496057516322708
2014-02-11,0.13270093795093796,373.4119,379.6685,180.6672,181.16,-3.5480349897975936
2014-02-12,0.13531845561845562,371.1107,377.254,180.9104,181.0845,1.7905515405358434
2014-02-13,0.11512622655122655,369.7859,375.3205,181.2151,181.00099999999998,-0.4902971974432341
2014-02-14,0.15484559884559887,368.6015,373.398,181.5841,180.9825,-1.1866772250753723
2014-02-18,0.09894797910422909,367.1776,371.1,181.9447,181.0135,-1.1094015575255125
2014-02-19,0.10132251082251083,365.2921,368.1165,182.1538,180.9575,0.1318557836566311
2014-02-20,0.0967660533910534,363.8167,365.3795,182.442,180.947,-0.8150665268370313
2014-02-21,0.07007088744588745,362.1922,362.724,182.6932,181.0075,1.0262477835824575
2014-02-24,0.06456720779220779,361.2006,360.93300000000005,182.9948,181.3055,1.810692948659389
2014-02-25,0.09878246753246753,360.9262,359.535,183.2763,181.655,0.4130386246930169
2014-02-26,0.16433163364413364,360.819,357.8035,183.5309,181.9465,-0.4406835622132493
2014-02-27,0.08284803391053391,360.7534,356.6,183.8556,182.3745,0.333052287969515
2014-02-28,0.08423333333333334,360.8816,354.5545,184.1874,182.7265,0.026529054401839502
2014-03-03,0.1534877344877345,360.7767,354.60900000000004,184.3686,183.0725,-0.32188782642860914
2014-03-04,0.15627279942279942,361.0742,355.4965,184.7926,183.755,2.369930910353736
2014-03-05,0.1104209956709957,362.1499,356.7175,185.1685,184.3735,-0.3425033938491641
2014-03-06,0.16470634920634922,363.1033,358.00300000000004,185.5601,185.0305,-0.09026830369181904
2014-03-07,0.09173668831168831,363.9563,358.8765,185.9258,185.576,-0.3689853477664055
2014-03-10,0.1257290764790765,364.5824,359.349,186.24900000000002,186.00099999999998,0.035012745973846404
2014-03-11,0.13072285353535354,364.986,359.7465,186.452,186.3665,0.4833796508088961
2014-03-12,0.11665065836940837,365.5244,360.189,186.6374,186.63299999999998,1.3647775781817648
2014-03-13,0.09418686868686868,366.0945,361.30199999999996,186.6024,186.7855,0.874049123884958
2014-03-14,0.06965067340067341,366.8226,362.129,186.5222,186.868,-0.5673239518027836
2014-03-17,0.13649871794871796,367.6052,363.0135,186.6115,186.9865,0.2584035333681117
2014-03-18,0.1216301106301106,368.6686,364.2695,186.8238,187.16,-0.9118982587128238
2014-03-19,0.1142374458874459,369.103,365.56199999999995,186.9167,187.343,-1.727116847751413
2014-03-20,0.054642361111111114,369.0903,366.5205,187.1056,187.52900000000002,-1.8871963735540533
2014-03-21,0.08772844516594518,368.2836,367.2135,187.2089,187.6845,-2.012134288012265
2014-03-24,0.08916078643578645,366.7185,367.217,187.2271,187.7615,0.7648207697413847
2014-03-25,0.13092752525252524,365.5748,367.0365,187.2521,187.8385,-2.4389945041662906
2014-03-26,0.15579635642135642,363.4639,366.217,187.1414,187.8455,-1.266553925548079
2014-03-27,0.10699030483405483,361.0835,365.134,187.0108,187.787,-0.4784375269427326
2014-03-28,0.09927777777777777,358.9127,363.9435,186.9679,187.748,-1.4159509204475875
2014-03-31,0.0806509879009879,356.7653,362.7728,187.0795,187.8505,1.310502948680576
2014-04-01,0.16239935064935065,355.4534,361.7273,187.2986,187.8785,-0.6224040071331389
2014-04-02,0.15185997474747476,354.1683,360.2068,187.5549,187.94099999999997,-2.3441399120371496
2014-04-03,0.11619617604617603,352.2113,358.2798,187.7697,187.9675,-1.9978664721028403
2014-04-04,0.1080026515151515,349.4293,355.8268,187.7497,187.8755,-0.4759911709573883
2014-04-07,0.06200887445887446,346.4132,353.1883,187.5269,187.68,2.482227644370845
2014-04-08,0.05446717171717172,344.57099999999997,351.1008,187.4043,187.57299999999998,0.3738191652070277
2014-04-09,0.0994030303030303,343.3552,349.159,187.4839,187.565,-2.298546832338884
2014-04-10,0.10198419913419915,340.8556,346.439,187.174,187.463,-0.8118085566827009
2014-04-11,0.06901226551226551,338.0817,343.3385,186.7384,187.305,0.5577714573045316
2014-04-14,0.05954383116883116,335.9702,340.38199999999995,186.4805,187.1335,-0.6688954593057026
2014-04-15,0.09682478354978358,334.0759,337.2475,186.3738,186.9595,1.3848171062280454
2014-04-16,0.11447077922077922,333.0858,334.77,186.4572,186.93200000000002,0.2251317789347833
2014-04-17,0.04955170995670996,332.3071,332.56699999999995,186.5603,186.864,1.4717648145560471
2014-04-21,0.12305465367965368,332.1703,331.0795,186.7184,186.8655,-0.8881835360701614
2014-04-22,0.08872871572871573,331.8988,329.95300000000003,186.9366,186.946,-1.2329912385318262
2014-04-23,0.08958243145743147,331.2018,328.4465,187.097,187.0025,3.6606304349372785
2014-04-24,0.056989030414030424,331.7683,328.1335,187.2801,187.149,-9.052241528708526
2014-04-25,0.08531771284271283,329.1075,326.4015,187.2963,187.233,-2.716957678747139
2014-04-28,0.08381105699855698,326.0096,324.316,187.37,187.3085,0.8558996497972327
2014-04-29,0.0736532634032634,323.5687,322.5168,187.5128,187.345,0.8936773131964822
2014-04-30,0.08145227272727272,321.7174,320.5738,187.7059,187.35299999999998,1.2996245930261714
2014-05-01,0.07007012987012988,320.4005,318.8703,187.8691,187.3245,0.12344333574041015
2014-05-02,0.10390844155844159,319.2205,317.5898,188.0016,187.297,0.4826691121750774
2014-05-05,0.048244696969696965,318.3471,316.9423,188.1538,187.399,-3.2214587683897573
2014-05-06,0.1470808982683983,316.3502,315.9233,188.1354,187.5265,-2.118370264100196
2014-05-07,-0.0008239538239538236,314.0988,314.2053,188.2168,187.66400000000002,-1.436282514169212
2014-05-08,0.08949664502164505,311.6436,312.031,188.27900000000002,187.6955,1.1795824421509893
2014-05-09,0.08667613636363634,309.7957,310.7875,188.3676,187.9445,2.751382254682273
2014-05-12,0.0857929292929293,309.1351,310.344,188.6069,188.3585,0.451519072243324
2014-05-13,0.0573852813852814,308.707,309.7805,188.8482,188.71400000000003,-1.807341351053344
2014-05-14,0.17292370129870124,307.6511,308.8575,188.976,188.9555,0.04581821186533419
2014-05-15,0.021952290764790768,306.4644,307.433,188.9354,189.0205,0.48434913069082
2014-05-16,0.12314308469308469,305.6297,306.0725,188.9644,189.1055,-0.6503442477723375
2014-05-19,0.07357954545454545,304.7844,304.3668,189.0506,189.188,2.121243443736752
2014-05-20,0.09701060606060606,304.4421,302.9603,189.0153,189.1715,0.4309057500647113
2014-05-21,0.1086461038961039,304.4962,301.9818,189.1339,189.2535,-0.2850721553028768
2014-05-22,0.06917261904761905,304.5356,300.3698,189.2869,189.3395,1.9793262187041265
2014-05-23,0.05823863636363636,305.2694,300.7903,189.5024,189.5445,-1.0708055225675186
2014-05-27,0.08188344155844156,305.798,301.5023,189.8098,189.7775,-0.12413524919545267
2014-05-28,0.07979821428571429,306.2134,301.9913,190.0717,189.96200000000002,0.6634004465738415
2014-05-29,0.0976400913900914,306.934,302.4738,190.4011,190.1615,-0.5676777475600999
2014-05-30,0.09249729437229437,307.4689,302.7068,190.7314,190.38400000000001,-1.3108043735337065
2014-06-02,0.1184770707070707,307.5995,302.7483,191.0532,190.6265,-0.4724366033914463
2014-06-03,0.08693019480519482,307.5605,302.6053,191.3329,190.84599999999998,-0.3138895575445958
2014-06-04,0.0662521645021645,307.4862,303.0753,191.6193,191.165,4.809192259061714
2014-06-05,0.05815530303030303,309.0179,304.6183,192.0013,191.497,1.379160683116031
2014-06-06,0.08581250000000001,310.9848,306.6858,192.4411,191.8845,-0.7701249487436083
2014-06-09,0.1147526936026936,312.5577,308.4488,192.8601,192.266,1.5195577141740295
2014-06-10,0.08786938131313131,314.4484,309.9263,193.2353,192.562,1.1594468812757692
2014-06-11,0.08620716089466089,316.4247,311.4543,193.5148,192.8135,-2.0374225183140093
2014-06-12,0.025503636363636364,317.3281,312.8688,193.6305,193.0405,-0.2130649376749092
2014-06-13,0.17670806277056278,318.1797,314.4228,193.7953,193.38099999999997,0.3216301462386174
2014-06-16,0.13499944083694085,319.0788,315.9188,193.9614,193.696,-0.8457093271524538
2014-06-17,0.05536209114959115,319.7017,317.362,194.1556,194.0025,1.9096401965982601
2014-06-18,0.09955714285714286,321.0997,319.0215,194.4769,194.445,-2.288070155201955
2014-06-19,0.09689242424242421,321.6616,320.121,194.7829,194.8165,-1.043430830990917
2014-06-20,0.08602094155844155,321.9034,321.0855,195.095,195.1825,0.9174968820009468
2014-06-23,0.10037301587301588,322.4116,321.8355,195.3812,195.51,0.11886543974381936
2014-06-24,0.12097619047619046,322.5781,322.5025,195.4402,195.6735,0.6036827366681969
2014-06-25,0.15971590909090908,323.0412,323.3665,195.5697,195.8855,-0.4633108479875341
2014-06-26,0.028135702260702264,323.2934,323.962,195.6735,196.042,-0.6489803776617347
2014-06-27,0.09663219696969697,323.415,324.563,195.8246,196.2115,0.19650672761990234
2014-06-30,0.05669284881784883,323.545,325.36,195.9365,196.356,1.6832260994791306
2014-07-01,0.11120844155844158,324.3874,326.62,196.1616,196.5715,0.04257722577285243
2014-07-02,0.04554960317460317,325.1934,327.9235,196.3834,196.77900000000002,0.8807424097603197
2014-07-03,0.08164552669552672,326.3647,328.6196,196.6812,196.97299999999998,-0.8372172008922639
2014-07-07,0.09410786435786435,327.04900000000004,328.8136,196.8877,197.0845,-2.276400651369421
2014-07-08,0.04400652958152958,326.7405,328.6291,196.9527,197.12099999999998,1.4569383908062623
2014-07-09,0.08744181096681097,327.0481,328.5071,197.0953,197.2035,-0.17279291360485916
2014-07-10,0.10877725052725053,327.1311,328.1431,197.1396,197.273,5.402430757955019
2014-07-11,0.02382159692159692,328.9472,329.1576,197.21200000000002,197.4315,2.1542750001532625
2014-07-14,0.10136212121212122,331.4589,330.6101,197.368,197.606,-0.06662309178372902
2014-07-15,0.10082413419913419,333.6476,331.9511,197.4748,197.7535,0.008874416356529191
2014-07-16,0.12365584415584417,335.7668,333.4651,197.6477,197.918,-0.7926260449941434
2014-07-17,0.11665250027750028,337.3561,334.3688,197.7708,197.9885,1.760797153671122
2014-07-18,0.06711634199134199,339.385,335.9518,197.8821,198.051,0.4926828748436457
2014-07-21,0.14723863636363635,341.3255,337.7298,197.9477,198.0765,-0.1731845671870786
2014-07-22,0.09508658008658008,343.184,339.4098,198.0964,198.14700000000002,-0.943732997189977
2014-07-23,0.11574729437229436,344.6084,341.1088,198.2682,198.342,0.13623609705116754
2014-07-24,0.11815151515151515,345.9419,342.6673,198.4227,198.4965,-9.208122385384527
2014-07-25,0.0932123015873016,343.8531,342.5833,198.4786,198.614,-1.1462509304703854
2014-07-28,0.07965746753246752,341.6205,342.3753,198.5359,198.705,0.3190954098098777
2014-07-29,0.10893542568542568,339.5614,342.1363,198.5029,198.7645,0.7541010204853891
2014-07-30,0.07509848484848484,337.9374,341.6423,198.4789,198.762,-0.9341919777026321
2014-07-31,0.11055,335.5615,340.6493,198.0761,198.55,-1.6320809588326193
2014-08-01,0.10437460317460318,332.8471,339.1277,197.6631,198.2615,1.4338655314186854
2014-08-04,0.055490909090909105,331.0188,338.1327,197.4209,198.075,0.5599703055854219
2014-08-05,0.12276010101010101,329.2379,337.5582,197.0189,197.8565,0.4664576651223435
2014-08-06,0.15786251546072974,327.7762,336.7542,196.6619,197.5975,-0.2495832875927652
2014-08-07,0.10985667989417992,326.2213,335.9307,196.2417,197.332,0.5630252890283602
2014-08-08,0.15514790764790765,325.3241,334.4607,196.07299999999998,197.1605,0.16928148534243032
2014-08-11,0.07975277777777778,324.658,332.6112,195.9784,196.972,0.4545288800564025
2014-08-12,0.17253087745587745,324.1496,330.8552,195.8662,196.7875,1.507147117810144
2014-08-13,0.1018169191919192,324.3525,329.3742,195.8894,196.6285,1.6956115872626745
2014-08-14,0.07803818542568543,325.1961,328.412,195.9904,196.52900000000002,0.09050462151574293
2014-08-15,0.03171868686868687,325.9993,327.1605,196.0885,196.433,-0.5423403807095329
2014-08-18,0.053523148148148146,326.8117,325.899,196.3296,196.4355,-0.3694305161718398
2014-08-19,0.11894217171717174,327.60400000000004,324.6135,196.6515,196.4455,-0.0714302231835734
2014-08-20,0.07440205627705627,328.3826,323.4955,196.9933,196.4625,-1.1094206756525955
2014-08-21,0.10416460761460762,328.8138,322.2105,197.3511,196.5055,-0.2520452780760273
2014-08-22,0.027941017316017315,329.0782,322.5895,197.6471,196.578,0.21402597061230064
2014-08-25,0.12276984126984126,329.5489,323.27,198.0141,196.699,2.2637416549699165
2014-08-26,0.11124963924963925,330.7185,324.3615,198.3604,196.872,0.4147695040184951
2014-08-27,0.0614949494949495,331.9053,325.395,198.6699,197.04,-0.8265582233195804
2014-08-28,0.08196723184223184,332.6781,326.7465,198.9318,197.3985,-0.5563148548429484
2014-08-29,0.09611471861471861,333.284,328.3455,199.2202,197.8095,1.0247463017221214
2014-09-02,0.10265050505050505,334.1503,329.782,199.4735,198.1475,-0.9723468836247856
2014-09-03,0.11497045454545454,334.6122,331.116,199.6998,198.58,2.2185894049364894
2014-09-04,0.11201587301587301,335.69199999999995,332.719,199.8722,198.99200000000002,-0.3322576062507289
2014-09-05,0.08989935064935065,336.7099,334.4655,200.1158,199.50099999999998,-0.9193501337637996
2014-09-08,0.04732070707070707,337.2461,335.7425,200.2886,199.87400000000002,-3.053651819444592
2014-09-09,0.09920021645021646,336.5322,336.3135,200.3249,200.1535,0.10041962156115967
